"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2023,"Halifax County Public Schools","Clays Mill Elementary","Academic Achievement - Science","All Students",SCH,95,,,,,
2023,"Halifax County Public Schools","Cluster Springs Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Halifax County Public Schools","Halifax County High","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Halifax County Public Schools","Halifax County Middle","Academic Achievement - Science","All Students",SCH,55,,,,,
2023,"Halifax County Public Schools","Meadville Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Halifax County Public Schools","Scottsburg Elementary","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Halifax County Public Schools","Sinai Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2023,"Halifax County Public Schools","South Boston Elementary","Academic Achievement - Science","All Students",SCH,35,,,,,
2023,"Halifax County Public Schools","Sydnor Jennings Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2023,"Hampton City Public Schools","A.W.E. Bassette Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2023,"Hampton City Public Schools","Aberdeen Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Hampton City Public Schools","Albert W. Patrick III Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2023,"Hampton City Public Schools","Alfred S. Forrest Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Hampton City Public Schools","Armstrong Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Hampton City Public Schools","Barron Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Hampton City Public Schools","Benjamin Syms Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Hampton City Public Schools","Bethel High","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Hampton City Public Schools","C. Alton Lindsay Middle","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Hampton City Public Schools","Captain John Smith Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Hampton City Public Schools","Cesar Tarrant Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Hampton City Public Schools","Christopher C. Kraft Elementary ","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Hampton City Public Schools","Francis Asbury Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Hampton City Public Schools","Francis W. Jones Magnet Middle","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Hampton City Public Schools","George P. Phenix Elementary","Academic Achievement - Science","All Students",SCH,72,,,,,
2023,"Hampton City Public Schools","Hampton High","Academic Achievement - Science","All Students",SCH,64,,,,,
2023,"Hampton City Public Schools","Hunter B. Andrews","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Hampton City Public Schools","Jane H. Bryan Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2023,"Hampton City Public Schools","Kecoughtan High","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Hampton City Public Schools","Luther W. Machen Elementary ","Academic Achievement - Science","All Students",SCH,60,,,,,
2023,"Hampton City Public Schools","Mary S. Peake Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2023,"Hampton City Public Schools","Mary T. Christian Elementary","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Hampton City Public Schools","Mary W. Jackson Elementary","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Hampton City Public Schools","Paul Burbank Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"Hampton City Public Schools","Phillips Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Hampton City Public Schools","Phoebus High","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Hampton City Public Schools","Samuel P. Langley Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Hampton City Public Schools","Thomas Eaton Middle","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Hampton City Public Schools","William Mason Cooper Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Hanover County Public Schools","Atlee High","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Hanover County Public Schools","Battlefield Park Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Hanover County Public Schools","Beaverdam Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Hanover County Public Schools","Bell Creek Middle","Academic Achievement - Science","All Students",SCH,72,,,,,
2023,"Hanover County Public Schools","Chickahominy Middle","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Hanover County Public Schools","Cold Harbor Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"Hanover County Public Schools","Cool Spring Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Hanover County Public Schools","Elmont Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Hanover County Public Schools","Hanover High","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Hanover County Public Schools","Kersey Creek Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Hanover County Public Schools","Laurel Meadow Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Hanover County Public Schools","Liberty Middle","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Hanover County Public Schools","Mechanicsville Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Hanover County Public Schools","Mechanicsville High","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Hanover County Public Schools","Oak Knoll Middle","Academic Achievement - Science","All Students",SCH,82,,,,,
2023,"Hanover County Public Schools","Patrick Henry High","Academic Achievement - Science","All Students",SCH,69,,,,,
2023,"Hanover County Public Schools","Pearson's Corner Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Hanover County Public Schools","Pole Green Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Hanover County Public Schools","Rural Point Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Hanover County Public Schools","South Anna Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Hanover County Public Schools","Washington-Henry Elementary ","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Harrisonburg City Public Schools","Bluestone Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Harrisonburg City Public Schools","Harrisonburg High","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Harrisonburg City Public Schools","Keister Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2023,"Harrisonburg City Public Schools","Skyline Middle","Academic Achievement - Science","All Students",SCH,50,,,,,
2023,"Harrisonburg City Public Schools","Smithland Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Harrisonburg City Public Schools","Spotswood Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Harrisonburg City Public Schools","Stone Spring Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2023,"Harrisonburg City Public Schools","Thomas Harrison Middle","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Harrisonburg City Public Schools","Waterman Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2023,"Henrico County Public Schools","Anthony P. Mehfoud Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2023,"Henrico County Public Schools","Arthur Ashe Jr. Elementary ","Academic Achievement - Science","All Students",SCH,50,,,,,
2023,"Henrico County Public Schools","Brookland Middle","Academic Achievement - Science","All Students",SCH,44,,,,,
2023,"Henrico County Public Schools","Cashell Donahoe Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2023,"Henrico County Public Schools","Chamberlayne Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Henrico County Public Schools","Charles M. Johnson Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2023,"Henrico County Public Schools","Colonial Trail Elementary","Academic Achievement - Science","All Students",SCH,97,,,,,
2023,"Henrico County Public Schools","Crestview Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Henrico County Public Schools","David A. Kaechele Elementary ","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Henrico County Public Schools","Deep Run High","Academic Achievement - Science","All Students",SCH,91,,,,,
2023,"Henrico County Public Schools","Douglas S. Freeman High","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Henrico County Public Schools","Dumbarton Elementary","Academic Achievement - Science","All Students",SCH,72,,,,,
2023,"Henrico County Public Schools","Echo Lake Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Henrico County Public Schools","Elizabeth Holladay Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Henrico County Public Schools","Elko Middle","Academic Achievement - Science","All Students",SCH,53,,,,,
2023,"Henrico County Public Schools","Fair Oaks Elementary","Academic Achievement - Science","All Students",SCH,36,,,,,
2023,"Henrico County Public Schools","Fairfield Middle","Academic Achievement - Science","All Students",SCH,45,,,,,
2023,"Henrico County Public Schools","Gayton Elementary","Academic Achievement - Science","All Students",SCH,97,,,,,
2023,"Henrico County Public Schools","George F. Baker Elementary","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Henrico County Public Schools","George H. Moody Middle","Academic Achievement - Science","All Students",SCH,88,,,,,
2023,"Henrico County Public Schools","Glen Allen Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Henrico County Public Schools","Glen Allen High","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Henrico County Public Schools","Glen Lea Elementary","Academic Achievement - Science","All Students",SCH,38,,,,,
2023,"Henrico County Public Schools","Greenwood Elementary ","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Henrico County Public Schools","Harold Macon Ratcliffe Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2023,"Henrico County Public Schools","Harvie Elementary","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Henrico County Public Schools","Henrico High","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Henrico County Public Schools","Henrico Virtual Academy","Academic Achievement - Science","All Students",SCH,49,,,,,
2023,"Henrico County Public Schools","Henry D. Ward Elementary","Academic Achievement - Science","All Students",SCH,57,,,,,
2023,"Henrico County Public Schools","Hermitage High","Academic Achievement - Science","All Students",SCH,62,,,,,
2023,"Henrico County Public Schools","Highland Springs Elementary","Academic Achievement - Science","All Students",SCH,38,,,,,
2023,"Henrico County Public Schools","Highland Springs High","Academic Achievement - Science","All Students",SCH,42,,,,,
2023,"Henrico County Public Schools","Holman Middle ","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Henrico County Public Schools","Hungary Creek Middle ","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Henrico County Public Schools","Jackson Davis Elementary","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Henrico County Public Schools","Jacob L. Adams Elementary","Academic Achievement - Science","All Students",SCH,53,,,,,
2023,"Henrico County Public Schools","John Randolph Tucker High","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Henrico County Public Schools","John Rolfe Middle","Academic Achievement - Science","All Students",SCH,37,,,,,
2023,"Henrico County Public Schools","L. Douglas Wilder Middle","Academic Achievement - Science","All Students",SCH,70,,,,,
2023,"Henrico County Public Schools","Laburnum Elementary","Academic Achievement - Science","All Students",SCH,34,,,,,
2023,"Henrico County Public Schools","Lakeside Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Henrico County Public Schools","Longdale Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Henrico County Public Schools","Maude Trevvett Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Henrico County Public Schools","Maybeury Elementary","Academic Achievement - Science","All Students",SCH,62,,,,,
2023,"Henrico County Public Schools","Mills E. Godwin High","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Henrico County Public Schools","Montrose Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Henrico County Public Schools","Nuckols Farm Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Henrico County Public Schools","Pemberton Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Henrico County Public Schools","Pinchbeck Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Henrico County Public Schools","Pocahontas Middle","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Henrico County Public Schools","Quioccasin Middle","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Henrico County Public Schools","R.C. Longan Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Henrico County Public Schools","Ridge Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2023,"Henrico County Public Schools","Rivers Edge Elementary","Academic Achievement - Science","All Students",SCH,97,,,,,
2023,"Henrico County Public Schools","Ruby F. Carver Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Henrico County Public Schools","Sandston Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Henrico County Public Schools","Seven Pines Elementary","Academic Achievement - Science","All Students",SCH,48,,,,,
2023,"Henrico County Public Schools","Shady Grove Elementary","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Henrico County Public Schools","Short Pump Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Henrico County Public Schools","Short Pump Middle","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Henrico County Public Schools","Skipwith Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Henrico County Public Schools","Springfield Park Elementary","Academic Achievement - Science","All Students",SCH,72,,,,,
2023,"Henrico County Public Schools","Three Chopt Elementary","Academic Achievement - Science","All Students",SCH,93,,,,,
2023,"Henrico County Public Schools","Tuckahoe Elementary","Academic Achievement - Science","All Students",SCH,91,,,,,
2023,"Henrico County Public Schools","Tuckahoe Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Henrico County Public Schools","Twin Hickory Elementary","Academic Achievement - Science","All Students",SCH,93,,,,,
2023,"Henrico County Public Schools","Varina Elementary","Academic Achievement - Science","All Students",SCH,60,,,,,
2023,"Henrico County Public Schools","Varina High","Academic Achievement - Science","All Students",SCH,56,,,,,
2023,"Henry County Public Schools","Axton Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Henry County Public Schools","Bassett High","Academic Achievement - Science","All Students",SCH,62,,,,,
2023,"Henry County Public Schools","Campbell Court Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Henry County Public Schools","Drewry Mason Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Henry County Public Schools","Fieldale-Collinsville Middle ","Academic Achievement - Science","All Students",SCH,56,,,,,
2023,"Henry County Public Schools","G.W. Carver Elementary ","Academic Achievement - Science","All Students",SCH,63,,,,,
2023,"Henry County Public Schools","Laurel Park Middle ","Academic Achievement - Science","All Students",SCH,44,,,,,
2023,"Henry County Public Schools","Magna Vista High","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Henry County Public Schools","Meadow View Elementary","Academic Achievement - Science","All Students",SCH,68,,,,,
2023,"Henry County Public Schools","Mount Olivet Elementary ","Academic Achievement - Science","All Students",SCH,32,,,,,
2023,"Henry County Public Schools","Rich Acres Elementary","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Henry County Public Schools","Sanville Elementary","Academic Achievement - Science","All Students",SCH,57,,,,,
2023,"Henry County Public Schools","Stanleytown Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Highland County Public Schools","Highland Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Highland County Public Schools","Highland High","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Hopewell City Public Schools","Carter G. Woodson Middle","Academic Achievement - Science","All Students",SCH,42,,,,,
2023,"Hopewell City Public Schools","Dupont Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2023,"Hopewell City Public Schools","Harry E. James Elementary","Academic Achievement - Science","All Students",SCH,47,,,,,
2023,"Hopewell City Public Schools","Hopewell High","Academic Achievement - Science","All Students",SCH,44,,,,,
2023,"Hopewell City Public Schools","Patrick Copeland Elementary","Academic Achievement - Science","All Students",SCH,56,,,,,
2023,"Isle of Wight County Public Schools","Carrsville Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Isle of Wight County Public Schools","Georgie D. Tyler Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2023,"Isle of Wight County Public Schools","Smithfield High","Academic Achievement - Science","All Students",SCH,64,,,,,
2023,"Isle of Wight County Public Schools","Smithfield Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Isle of Wight County Public Schools","Westside Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Isle of Wight County Public Schools","Windsor Elementary","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Isle of Wight County Public Schools","Windsor High","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"King George County Public Schools","King George Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"King George County Public Schools","King George High","Academic Achievement - Science","All Students",SCH,68,,,,,
2023,"King George County Public Schools","King George Middle","Academic Achievement - Science","All Students",SCH,69,,,,,
2023,"King George County Public Schools","Potomac Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"King George County Public Schools","Sealston Elementary ","Academic Achievement - Science","All Students",SCH,68,,,,,
2023,"King William County Public Schools","Acquinton Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"King William County Public Schools","Cool Spring Primary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"King William County Public Schools","Hamilton Holmes Middle","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"King William County Public Schools","King William High","Academic Achievement - Science","All Students",SCH,68,,,,,
2023,"King and Queen County Public Schools","Central High","Academic Achievement - Science","All Students",SCH,62,,,,,
2023,"King and Queen County Public Schools","King & Queen Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"King and Queen County Public Schools","Lawson-Marriott Elementary","Academic Achievement - Science","All Students",SCH,50,,,,,
2023,"Lancaster County Public Schools","Lancaster Elementary","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Lancaster County Public Schools","Lancaster High","Academic Achievement - Science","All Students",SCH,57,,,,,
2023,"Lee County Public Schools","Elydale Middle","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Lee County Public Schools","Jonesville Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Lee County Public Schools","Lee High","Academic Achievement - Science","All Students",SCH,57,,,,,
2023,"Lee County Public Schools","Pennington Middle","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Lee County Public Schools","Thomas Walker High","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Lexington City Public Schools","Harrington Waddell Elementary","Academic Achievement - Science","All Students",SCH,94,,,,,
2023,"Lexington City Public Schools","Lylburn Downing Middle","Academic Achievement - Science","All Students",SCH,91,,,,,
2023,"Loudoun County Public Schools","Aldie Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","Algonkian Elementary","Academic Achievement - Science","All Students",SCH,90,,,,,
2023,"Loudoun County Public Schools","Arcola Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Loudoun County Public Schools","Ashburn Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Loudoun County Public Schools","Ball's Bluff Elementary","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Loudoun County Public Schools","Banneker Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"Loudoun County Public Schools","Belmont Ridge Middle","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Loudoun County Public Schools","Belmont Station Elementary ","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","Blue Ridge Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Loudoun County Public Schools","Brambleton Middle","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","Briar Woods High ","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Loudoun County Public Schools","Broad Run High","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Loudoun County Public Schools","Buffalo Trail Elementary","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Loudoun County Public Schools","Cardinal Ridge Elementary ","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Loudoun County Public Schools","Catoctin Elementary","Academic Achievement - Science","All Students",SCH,64,,,,,
2023,"Loudoun County Public Schools","Cedar Lane Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","Cool Spring Elementary","Academic Achievement - Science","All Students",SCH,59,,,,,
2023,"Loudoun County Public Schools","Countryside Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Loudoun County Public Schools","Creighton's Corner Elementary","Academic Achievement - Science","All Students",SCH,88,,,,,
2023,"Loudoun County Public Schools","Discovery Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Loudoun County Public Schools","Dominion High","Academic Achievement - Science","All Students",SCH,67,,,,,
2023,"Loudoun County Public Schools","Dominion Trail Elementary","Academic Achievement - Science","All Students",SCH,51,,,,,
2023,"Loudoun County Public Schools","Eagle Ridge Middle","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Loudoun County Public Schools","Elaine E. Thompson Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Loudoun County Public Schools","Emerick Elementary","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Loudoun County Public Schools","Evergreen Mill Elementary","Academic Achievement - Science","All Students",SCH,73,,,,,
2023,"Loudoun County Public Schools","Farmwell Station Middle","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Loudoun County Public Schools","Forest Grove Elementary","Academic Achievement - Science","All Students",SCH,53,,,,,
2023,"Loudoun County Public Schools","Frederick Douglass Elementary","Academic Achievement - Science","All Students",SCH,58,,,,,
2023,"Loudoun County Public Schools","Freedom High ","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Loudoun County Public Schools","Goshen Post Elementary","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","Guilford Elementary","Academic Achievement - Science","All Students",SCH,54,,,,,
2023,"Loudoun County Public Schools","Gum Spring Middle","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Loudoun County Public Schools","Hamilton Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Loudoun County Public Schools","Harmony Middle","Academic Achievement - Science","All Students",SCH,81,,,,,
2023,"Loudoun County Public Schools","Harper Park Middle","Academic Achievement - Science","All Students",SCH,78,,,,,
2023,"Loudoun County Public Schools","Heritage High","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Loudoun County Public Schools","Hillsboro Charter Academy","Academic Achievement - Science","All Students",SCH,91,,,,,
2023,"Loudoun County Public Schools","Hillside Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Loudoun County Public Schools","Horizon Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Loudoun County Public Schools","Hovatter Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Loudoun County Public Schools","Hutchison Farm Elementary","Academic Achievement - Science","All Students",SCH,66,,,,,
2023,"Loudoun County Public Schools","Independence High","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Loudoun County Public Schools","J. Lupton Simpson Middle","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Loudoun County Public Schools","J. Michael Lunsford Middle","Academic Achievement - Science","All Students",SCH,84,,,,,
2023,"Loudoun County Public Schools","John Champe High","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Loudoun County Public Schools","John W. Tolbert Jr. Elementary ","Academic Achievement - Science","All Students",SCH,80,,,,,
2023,"Loudoun County Public Schools","Kenneth W.Culbert Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Loudoun County Public Schools","Leesburg Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Loudoun County Public Schools","Legacy Elementary ","Academic Achievement - Science","All Students",SCH,88,,,,,
2023,"Loudoun County Public Schools","Liberty Elementary","Academic Achievement - Science","All Students",SCH,85,,,,,
2023,"Loudoun County Public Schools","Lightridge High","Academic Achievement - Science","All Students",SCH,87,,,,,
2023,"Loudoun County Public Schools","Lincoln Elementary","Academic Achievement - Science","All Students",SCH,63,,,,,
2023,"Loudoun County Public Schools","Little River Elementary","Academic Achievement - Science","All Students",SCH,82,,,,,
2023,"Loudoun County Public Schools","Loudoun County High","Academic Achievement - Science","All Students",SCH,77,,,,,
2023,"Loudoun County Public Schools","Loudoun Valley High","Academic Achievement - Science","All Students",SCH,88,,,,,
2023,"Loudoun County Public Schools","Lovettsville Elementary","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Loudoun County Public Schools","Lowes Island Elementary","Academic Achievement - Science","All Students",SCH,93,,,,,
2023,"Loudoun County Public Schools","Lucketts Elementary","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"Loudoun County Public Schools","Madison's Trust Elementary","Academic Achievement - Science","All Students",SCH,87,,,,,
2023,"Loudoun County Public Schools","Meadowland Elementary","Academic Achievement - Science","All Students",SCH,70,,,,,
2023,"Loudoun County Public Schools","Middleburg Community Charter","Academic Achievement - Science","All Students",SCH,52,,,,,
2023,"Loudoun County Public Schools","Mill Run Elementary","Academic Achievement - Science","All Students",SCH,92,,,,,
2023,"Loudoun County Public Schools","Moorefield Station Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Loudoun County Public Schools","Mountain View Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Loudoun County Public Schools","Newton-Lee Elementary ","Academic Achievement - Science","All Students",SCH,88,,,,,
2023,"Loudoun County Public Schools","Park View High","Academic Achievement - Science","All Students",SCH,58,,,,,
2023,"Loudoun County Public Schools","Pinebrook Elementary","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Loudoun County Public Schools","Potomac Falls High","Academic Achievement - Science","All Students",SCH,79,,,,,
2023,"Loudoun County Public Schools","Potowmack Elementary","Academic Achievement - Science","All Students",SCH,65,,,,,
2023,"Loudoun County Public Schools","Richard and Mildred Loving Elementary","Academic Achievement - Science","All Students",SCH,71,,,,,
2023,"Loudoun County Public Schools","River Bend Middle","Academic Achievement - Science","All Students",SCH,64,,,,,
2023,"Loudoun County Public Schools","Riverside High","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Loudoun County Public Schools","Rock Ridge High","Academic Achievement - Science","All Students",SCH,89,,,,,
2023,"Loudoun County Public Schools","Rolling Ridge Elementary","Academic Achievement - Science","All Students",SCH,55,,,,,
2023,"Loudoun County Public Schools","Rosa Lee Carter Elementary","Academic Achievement - Science","All Students",SCH,86,,,,,
2023,"Loudoun County Public Schools","Round Hill Elementary","Academic Achievement - Science","All Students",SCH,75,,,,,
2023,"Loudoun County Public Schools","Sanders Corner Elementary","Academic Achievement - Science","All Students",SCH,83,,,,,
2023,"Loudoun County Public Schools","Seldens Landing Elementary","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Loudoun County Public Schools","Seneca Ridge Middle","Academic Achievement - Science","All Students",SCH,74,,,,,
2023,"Loudoun County Public Schools","Smart's Mill Middle ","Academic Achievement - Science","All Students",SCH,76,,,,,
2023,"Loudoun County Public Schools","Sterling Elementary","Academic Achievement - Science","All Students",SCH,61,,,,,
2023,"Loudoun County Public Schools","Sterling Middle","Academic Achievement - Science","All Students",SCH,63,,,,,
