"Accreditation Rates"
2/13/2026

Year,Division,School,Indicator,Subgroup,"Level Code","Percent Passing","Percent Passing With Recovery","Percent Showing Growth","Percent Showing EL Progress or Proficiency","Accreditation Combined Rate","No Proficiency or Growth"
2023,"Fairfax County Public Schools","Navy Elementary","Academic Achievement - English","All Students",SCH,93,2,2,0,97,3
2023,"Fairfax County Public Schools","Newington Forest Elementary","Academic Achievement - English","All Students",SCH,78,6,6,3,92,8
2023,"Fairfax County Public Schools","North Springfield Elementary","Academic Achievement - English","All Students",SCH,61,8,14,7,90,10
2023,"Fairfax County Public Schools","Oak Hill Elementary","Academic Achievement - English","All Students",SCH,91,2,4,1,97,3
2023,"Fairfax County Public Schools","Oak View Elementary","Academic Achievement - English","All Students",SCH,85,4,4,1,95,5
2023,"Fairfax County Public Schools","Oakton Elementary","Academic Achievement - English","All Students",SCH,85,5,3,2,96,4
2023,"Fairfax County Public Schools","Oakton High","Academic Achievement - English","All Students",SCH,98,0,0,0,99,1
2023,"Fairfax County Public Schools","Olde Creek Elementary","Academic Achievement - English","All Students",SCH,76,5,7,1,89,11
2023,"Fairfax County Public Schools","Orange Hunt Elementary","Academic Achievement - English","All Students",SCH,84,6,4,0,93,7
2023,"Fairfax County Public Schools","Parklawn Elementary","Academic Achievement - English","All Students",SCH,54,10,15,16,95,5
2023,"Fairfax County Public Schools","Pine Spring Elementary","Academic Achievement - English","All Students",SCH,60,5,20,9,95,5
2023,"Fairfax County Public Schools","Poe Middle","Academic Achievement - English","All Students",SCH,52,7,8,9,76,24
2023,"Fairfax County Public Schools","Poplar Tree Elementary","Academic Achievement - English","All Students",SCH,93,2,1,0,97,3
2023,"Fairfax County Public Schools","Powell Elementary","Academic Achievement - English","All Students",SCH,82,3,6,2,94,6
2023,"Fairfax County Public Schools","Providence Elementary","Academic Achievement - English","All Students",SCH,72,7,12,4,94,6
2023,"Fairfax County Public Schools","Ravensworth Elementary","Academic Achievement - English","All Students",SCH,76,5,6,3,90,10
2023,"Fairfax County Public Schools","Riverside Elementary","Academic Achievement - English","All Students",SCH,62,8,13,8,92,8
2023,"Fairfax County Public Schools","Robinson Secondary","Academic Achievement - English","All Students",SCH,93,2,1,0,96,4
2023,"Fairfax County Public Schools","Rocky Run Middle","Academic Achievement - English","All Students",SCH,90,3,2,1,96,4
2023,"Fairfax County Public Schools","Rolling Valley Elementary","Academic Achievement - English","All Students",SCH,75,4,7,3,90,10
2023,"Fairfax County Public Schools","Rose Hill Elementary","Academic Achievement - English","All Students",SCH,60,7,13,6,86,14
2023,"Fairfax County Public Schools","Sandburg Middle","Academic Achievement - English","All Students",SCH,67,4,6,3,81,19
2023,"Fairfax County Public Schools","Sangster Elementary","Academic Achievement - English","All Students",SCH,97,0,1,0,98,2
2023,"Fairfax County Public Schools","Saratoga Elementary","Academic Achievement - English","All Students",SCH,72,6,7,3,88,12
2023,"Fairfax County Public Schools","Sherman Elementary","Academic Achievement - English","All Students",SCH,89,2,4,1,96,4
2023,"Fairfax County Public Schools","Shrevewood Elementary","Academic Achievement - English","All Students",SCH,76,4,7,4,91,9
2023,"Fairfax County Public Schools","Silverbrook Elementary","Academic Achievement - English","All Students",SCH,89,3,2,1,95,5
2023,"Fairfax County Public Schools","Sleepy Hollow Elementary","Academic Achievement - English","All Students",SCH,61,6,15,14,96,4
2023,"Fairfax County Public Schools","South County High","Academic Achievement - English","All Students",SCH,95,0,0,0,96,4
2023,"Fairfax County Public Schools","South County Middle","Academic Achievement - English","All Students",SCH,81,2,2,2,87,13
2023,"Fairfax County Public Schools","South Lakes High","Academic Achievement - English","All Students",SCH,97,0,0,0,97,3
2023,"Fairfax County Public Schools","Spring Hill Elementary","Academic Achievement - English","All Students",SCH,94,2,2,0,98,2
2023,"Fairfax County Public Schools","Springfield Estates Elementary","Academic Achievement - English","All Students",SCH,85,2,4,5,96,4
2023,"Fairfax County Public Schools","Stenwood Elementary","Academic Achievement - English","All Students",SCH,90,2,1,1,95,5
2023,"Fairfax County Public Schools","Stone Middle","Academic Achievement - English","All Students",SCH,74,5,3,3,86,14
2023,"Fairfax County Public Schools","Stratford Landing Elementary","Academic Achievement - English","All Students",SCH,82,4,6,0,92,8
2023,"Fairfax County Public Schools","Sunrise Valley Elementary","Academic Achievement - English","All Students",SCH,86,2,4,0,93,7
2023,"Fairfax County Public Schools","Terra Centre Elementary","Academic Achievement - English","All Students",SCH,88,2,2,1,93,7
2023,"Fairfax County Public Schools","Terraset Elementary","Academic Achievement - English","All Students",SCH,78,5,9,2,94,6
2023,"Fairfax County Public Schools","Thomas Jefferson High for Science and Technology","Academic Achievement - English","All Students",SCH,100,0,0,0,100,0
2023,"Fairfax County Public Schools","Thoreau Middle","Academic Achievement - English","All Students",SCH,86,3,2,2,93,7
2023,"Fairfax County Public Schools","Timber Lane Elementary","Academic Achievement - English","All Students",SCH,60,9,17,7,93,7
2023,"Fairfax County Public Schools","Twain Middle","Academic Achievement - English","All Students",SCH,75,4,4,4,87,13
2023,"Fairfax County Public Schools","Union Mill Elementary","Academic Achievement - English","All Students",SCH,81,4,4,2,91,9
2023,"Fairfax County Public Schools","Vienna Elementary","Academic Achievement - English","All Students",SCH,86,4,5,1,95,5
2023,"Fairfax County Public Schools","Virginia Run Elementary","Academic Achievement - English","All Students",SCH,67,8,11,7,92,8
2023,"Fairfax County Public Schools","Wakefield Forest Elementary","Academic Achievement - English","All Students",SCH,92,2,1,1,97,3
2023,"Fairfax County Public Schools","Waples Mill Elementary","Academic Achievement - English","All Students",SCH,82,3,5,1,91,9
2023,"Fairfax County Public Schools","Washington Mill Elementary","Academic Achievement - English","All Students",SCH,60,7,13,5,86,14
2023,"Fairfax County Public Schools","Waynewood Elementary","Academic Achievement - English","All Students",SCH,91,2,1,0,95,5
2023,"Fairfax County Public Schools","West Potomac High","Academic Achievement - English","All Students",SCH,91,0,0,1,92,8
2023,"Fairfax County Public Schools","West Springfield Elementary","Academic Achievement - English","All Students",SCH,84,6,5,1,96,4
2023,"Fairfax County Public Schools","West Springfield High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2023,"Fairfax County Public Schools","Westbriar Elementary","Academic Achievement - English","All Students",SCH,92,2,3,1,98,2
2023,"Fairfax County Public Schools","Westfield High","Academic Achievement - English","All Students",SCH,95,0,0,1,96,4
2023,"Fairfax County Public Schools","Westgate Elementary","Academic Achievement - English","All Students",SCH,76,7,6,3,92,8
2023,"Fairfax County Public Schools","Westlawn Elementary","Academic Achievement - English","All Students",SCH,52,8,20,12,92,8
2023,"Fairfax County Public Schools","Weyanoke Elementary","Academic Achievement - English","All Students",SCH,49,8,21,13,91,9
2023,"Fairfax County Public Schools","White Oaks Elementary","Academic Achievement - English","All Students",SCH,84,4,5,1,94,6
2023,"Fairfax County Public Schools","Whitman Middle","Academic Achievement - English","All Students",SCH,54,7,8,5,74,26
2023,"Fairfax County Public Schools","Willow Springs Elementary","Academic Achievement - English","All Students",SCH,90,2,2,1,95,5
2023,"Fairfax County Public Schools","Wolftrap Elementary","Academic Achievement - English","All Students",SCH,95,1,2,1,98,2
2023,"Fairfax County Public Schools","Woodburn Elementary","Academic Achievement - English","All Students",SCH,57,6,16,14,93,7
2023,"Fairfax County Public Schools","Woodlawn Elementary","Academic Achievement - English","All Students",SCH,51,10,13,7,82,18
2023,"Fairfax County Public Schools","Woodley Hills Elementary","Academic Achievement - English","All Students",SCH,48,6,21,14,90,10
2023,"Fairfax County Public Schools","Woodson High","Academic Achievement - English","All Students",SCH,99,0,0,0,99,1
2023,"Falls Church City Public Schools","Mary Ellen Henderson Middle School","Academic Achievement - English","All Students",SCH,91,2,1,1,94,6
2023,"Falls Church City Public Schools","Meridian High School","Academic Achievement - English","All Students",SCH,96,0,0,0,96,4
2023,"Falls Church City Public Schools","Mount Daniel Elementary School","Academic Achievement - English","All Students",SCH,88,2,4,1,95,5
2023,"Falls Church City Public Schools","Oak Street Elementary School","Academic Achievement - English","All Students",SCH,88,2,4,1,95,5
2023,"Fauquier County Public Schools","Auburn Middle","Academic Achievement - English","All Students",SCH,71,6,4,0,82,18
2023,"Fauquier County Public Schools","C. Hunter Ritchie Elementary","Academic Achievement - English","All Students",SCH,79,2,8,0,89,11
2023,"Fauquier County Public Schools","C.M. Bradley Elementary","Academic Achievement - English","All Students",SCH,71,5,8,2,85,15
2023,"Fauquier County Public Schools","Cedar Lee Middle","Academic Achievement - English","All Students",SCH,56,9,7,1,72,28
2023,"Fauquier County Public Schools","Claude Thompson Elementary","Academic Achievement - English","All Students",SCH,62,9,15,4,90,10
2023,"Fauquier County Public Schools","Fauquier High","Academic Achievement - English","All Students",SCH,98,1,0,0,99,1
2023,"Fauquier County Public Schools","Grace Miller Elementary","Academic Achievement - English","All Students",SCH,60,6,16,2,84,16
2023,"Fauquier County Public Schools","Greenville Elementary","Academic Achievement - English","All Students",SCH,70,6,10,2,87,13
2023,"Fauquier County Public Schools","H.M. Pearson Elementary","Academic Achievement - English","All Students",SCH,57,7,13,3,80,20
2023,"Fauquier County Public Schools","James G. Brumfield Elementary","Academic Achievement - English","All Students",SCH,70,4,7,2,83,17
2023,"Fauquier County Public Schools","Kettle Run High","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2023,"Fauquier County Public Schools","Liberty High","Academic Achievement - English","All Students",SCH,77,1,0,1,79,21
2023,"Fauquier County Public Schools","Margaret M. Pierce Elementary","Academic Achievement - English","All Students",SCH,60,6,13,3,82,18
2023,"Fauquier County Public Schools","Marshall Middle","Academic Achievement - English","All Students",SCH,68,7,6,0,80,20
2023,"Fauquier County Public Schools","Mary Walter Elementary","Academic Achievement - English","All Students",SCH,55,1,18,7,81,19
2023,"Fauquier County Public Schools","P.B. Smith Elementary","Academic Achievement - English","All Students",SCH,77,2,7,0,87,13
2023,"Fauquier County Public Schools","W.C. Taylor Middle","Academic Achievement - English","All Students",SCH,59,5,6,1,71,29
2023,"Fauquier County Public Schools","W.G. Coleman Elementary","Academic Achievement - English","All Students",SCH,75,6,6,1,88,12
2023,"Floyd County Public Schools","Check Elementary","Academic Achievement - English","All Students",SCH,57,11,13,0,80,20
2023,"Floyd County Public Schools","Floyd County High","Academic Achievement - English","All Students",SCH,78,1,2,0,81,19
2023,"Floyd County Public Schools","Floyd Elementary","Academic Achievement - English","All Students",SCH,62,4,6,0,73,27
2023,"Floyd County Public Schools","Indian Valley Elementary","Academic Achievement - English","All Students",SCH,81,9,4,0,94,6
2023,"Floyd County Public Schools","Willis Elementary","Academic Achievement - English","All Students",SCH,65,3,11,0,79,21
2023,"Fluvanna County Public Schools","Carysbrook Elementary","Academic Achievement - English","All Students",SCH,65,3,11,1,80,20
2023,"Fluvanna County Public Schools","Central Elementary","Academic Achievement - English","All Students",SCH,65,3,11,1,80,20
2023,"Fluvanna County Public Schools","Fluvanna County High","Academic Achievement - English","All Students",SCH,78,1,1,0,80,20
2023,"Fluvanna County Public Schools","Fluvanna Middle","Academic Achievement - English","All Students",SCH,60,6,8,1,74,26
2023,"Franklin City Public Schools","Franklin High","Academic Achievement - English","All Students",SCH,65,3,3,0,70,30
2023,"Franklin City Public Schools","S.P. Morton Elementary","Academic Achievement - English","All Students",SCH,34,4,17,0,55,45
2023,"Franklin County Public Schools","Benjamin Franklin Middle","Academic Achievement - English","All Students",SCH,69,2,3,0,74,26
2023,"Franklin County Public Schools","Boones Mill Elementary","Academic Achievement - English","All Students",SCH,75,2,8,0,85,15
2023,"Franklin County Public Schools","Callaway Elementary","Academic Achievement - English","All Students",SCH,74,11,7,0,92,8
2023,"Franklin County Public Schools","Dudley Elementary","Academic Achievement - English","All Students",SCH,67,2,10,0,79,21
2023,"Franklin County Public Schools","Ferrum Elementary","Academic Achievement - English","All Students",SCH,74,5,6,0,86,14
2023,"Franklin County Public Schools","Franklin County High","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2023,"Franklin County Public Schools","Glade Hill Elementary","Academic Achievement - English","All Students",SCH,72,2,10,0,84,16
2023,"Franklin County Public Schools","Lee M. Waid Elementary","Academic Achievement - English","All Students",SCH,81,2,4,1,88,12
2023,"Franklin County Public Schools","Rocky Mount Elementary","Academic Achievement - English","All Students",SCH,67,3,10,1,81,19
2023,"Franklin County Public Schools","Snow Creek Elementary","Academic Achievement - English","All Students",SCH,75,2,7,0,84,16
2023,"Franklin County Public Schools","Sontag Elementary","Academic Achievement - English","All Students",SCH,62,6,9,0,77,23
2023,"Franklin County Public Schools","Windy Gap Elementary","Academic Achievement - English","All Students",SCH,73,8,6,1,88,12
2023,"Frederick County Public Schools","Admiral Richard E. Byrd Middle","Academic Achievement - English","All Students",SCH,61,4,4,1,70,30
2023,"Frederick County Public Schools","Apple Pie Ridge Elementary","Academic Achievement - English","All Students",SCH,55,5,16,2,78,22
2023,"Frederick County Public Schools","Armel Elementary","Academic Achievement - English","All Students",SCH,69,5,10,2,87,13
2023,"Frederick County Public Schools","Bass-Hoover Elementary","Academic Achievement - English","All Students",SCH,65,5,10,1,82,18
2023,"Frederick County Public Schools","Evendale Elementary","Academic Achievement - English","All Students",SCH,68,6,12,2,87,13
2023,"Frederick County Public Schools","Frederick County Middle","Academic Achievement - English","All Students",SCH,51,4,5,1,61,39
2023,"Frederick County Public Schools","Gainesboro Elementary","Academic Achievement - English","All Students",SCH,57,3,11,0,72,28
2023,"Frederick County Public Schools","Greenwood Mill Elementary","Academic Achievement - English","All Students",SCH,68,5,9,3,85,15
2023,"Frederick County Public Schools","Indian Hollow Elementary","Academic Achievement - English","All Students",SCH,61,5,12,1,80,20
2023,"Frederick County Public Schools","James Wood High","Academic Achievement - English","All Students",SCH,89,0,0,0,90,10
2023,"Frederick County Public Schools","James Wood Middle","Academic Achievement - English","All Students",SCH,53,4,6,2,66,34
2023,"Frederick County Public Schools","Jordan Springs Elementary","Academic Achievement - English","All Students",SCH,73,6,7,4,90,10
2023,"Frederick County Public Schools","Middletown Elementary","Academic Achievement - English","All Students",SCH,63,4,10,3,79,21
2023,"Frederick County Public Schools","Millbrook High","Academic Achievement - English","All Students",SCH,90,0,0,0,91,9
2023,"Frederick County Public Schools","Orchard View Elementary","Academic Achievement - English","All Students",SCH,65,4,11,0,80,20
2023,"Frederick County Public Schools","Redbud Run Elementary","Academic Achievement - English","All Students",SCH,64,4,12,3,83,17
2023,"Frederick County Public Schools","Robert E. Aylor Middle","Academic Achievement - English","All Students",SCH,60,5,4,1,71,29
2023,"Frederick County Public Schools","Sherando High","Academic Achievement - English","All Students",SCH,91,0,0,0,91,9
2023,"Frederick County Public Schools","Stonewall Elementary","Academic Achievement - English","All Students",SCH,57,7,15,5,83,17
2023,"Fredericksburg City Public Schools","Hugh Mercer Elementary","Academic Achievement - English","All Students",SCH,48,9,18,6,82,18
2023,"Fredericksburg City Public Schools","James Monroe High","Academic Achievement - English","All Students",SCH,85,1,0,2,88,12
2023,"Fredericksburg City Public Schools","Lafayette Elementary","Academic Achievement - English","All Students",SCH,53,7,20,4,84,16
2023,"Fredericksburg City Public Schools","Walker-Grant Middle","Academic Achievement - English","All Students",SCH,51,10,6,2,69,31
2023,"Galax City Public Schools","Galax Elementary","Academic Achievement - English","All Students",SCH,66,7,9,3,85,15
2023,"Galax City Public Schools","Galax High","Academic Achievement - English","All Students",SCH,92,0,0,0,93,7
2023,"Galax City Public Schools","Galax Middle","Academic Achievement - English","All Students",SCH,64,4,4,1,73,27
2023,"Giles County Public Schools","Eastern Elementary/Middle ","Academic Achievement - English","All Students",SCH,69,7,5,0,80,20
2023,"Giles County Public Schools","Giles High","Academic Achievement - English","All Students",SCH,69,1,1,0,71,29
2023,"Giles County Public Schools","Macy Mcclaugherty Elementary/Middle","Academic Achievement - English","All Students",SCH,73,1,7,0,82,18
2023,"Giles County Public Schools","Narrows Elementary/Middle ","Academic Achievement - English","All Students",SCH,69,7,9,0,85,15
2023,"Giles County Public Schools","Narrows High","Academic Achievement - English","All Students",SCH,74,1,1,0,76,24
2023,"Gloucester County Public Schools","Abingdon Elementary","Academic Achievement - English","All Students",SCH,63,11,8,0,83,17
2023,"Gloucester County Public Schools","Achilles Elementary","Academic Achievement - English","All Students",SCH,67,7,7,0,81,19
2023,"Gloucester County Public Schools","Bethel Elementary","Academic Achievement - English","All Students",SCH,77,2,6,0,85,15
2023,"Gloucester County Public Schools","Botetourt Elementary","Academic Achievement - English","All Students",SCH,75,3,8,0,87,13
2023,"Gloucester County Public Schools","Gloucester High","Academic Achievement - English","All Students",SCH,98,0,0,0,98,2
2023,"Gloucester County Public Schools","Page Middle","Academic Achievement - English","All Students",SCH,70,4,2,0,76,24
2023,"Gloucester County Public Schools","Peasley Middle","Academic Achievement - English","All Students",SCH,68,3,2,0,74,26
2023,"Gloucester County Public Schools","Petsworth Elementary","Academic Achievement - English","All Students",SCH,66,3,6,0,75,25
2023,"Goochland County Public Schools","Byrd Elementary","Academic Achievement - English","All Students",SCH,64,11,11,0,86,14
2023,"Goochland County Public Schools","Goochland Elementary","Academic Achievement - English","All Students",SCH,74,6,7,1,87,13
2023,"Goochland County Public Schools","Goochland High","Academic Achievement - English","All Students",SCH,94,0,0,0,94,6
2023,"Goochland County Public Schools","Goochland Middle","Academic Achievement - English","All Students",SCH,71,4,3,0,78,22
2023,"Goochland County Public Schools","Randolph Elementary","Academic Achievement - English","All Students",SCH,79,6,5,1,91,9
2023,"Grayson County Public Schools","Fairview Elementary","Academic Achievement - English","All Students",SCH,78,3,7,0,88,12
2023,"Grayson County Public Schools","Fries Elementary","Academic Achievement - English","All Students",SCH,71,6,7,0,84,16
2023,"Grayson County Public Schools","Grayson County High","Academic Achievement - English","All Students",SCH,91,0,0,0,91,9
2023,"Grayson County Public Schools","Grayson Highlands","Academic Achievement - English","All Students",SCH,84,0,3,0,86,14
2023,"Grayson County Public Schools","Independence Elementary","Academic Achievement - English","All Students",SCH,71,5,4,0,81,19
2023,"Grayson County Public Schools","Independence Middle","Academic Achievement - English","All Students",SCH,76,6,2,1,85,15
2023,"Greene County Public Schools","Nathanael Greene Elementary","Academic Achievement - English","All Students",SCH,49,6,19,1,74,26
2023,"Greene County Public Schools","Nathanael Greene Primary","Academic Achievement - English","All Students",SCH,49,6,19,1,74,26
2023,"Greene County Public Schools","Ruckersville Elementary","Academic Achievement - English","All Students",SCH,64,4,12,3,83,17
2023,"Greene County Public Schools","William Monroe High","Academic Achievement - English","All Students",SCH,82,2,0,0,84,16
2023,"Greene County Public Schools","William Monroe Middle","Academic Achievement - English","All Students",SCH,59,7,6,1,73,27
2023,"Greensville County Public Schools","Edward W. Wyatt Middle","Academic Achievement - English","All Students",SCH,54,7,7,0,68,32
2023,"Greensville County Public Schools","Greensville County High","Academic Achievement - English","All Students",SCH,85,0,0,0,85,15
2023,"Greensville County Public Schools","Greensville Elementary","Academic Achievement - English","All Students",SCH,57,6,18,1,81,19
2023,"Halifax County Public Schools","Clays Mill Elementary","Academic Achievement - English","All Students",SCH,66,4,13,0,83,17
2023,"Halifax County Public Schools","Cluster Springs Elementary","Academic Achievement - English","All Students",SCH,67,6,7,1,81,19
2023,"Halifax County Public Schools","Halifax County High","Academic Achievement - English","All Students",SCH,73,0,0,0,73,27
2023,"Halifax County Public Schools","Halifax County Middle","Academic Achievement - English","All Students",SCH,58,3,4,0,65,35
2023,"Halifax County Public Schools","Meadville Elementary","Academic Achievement - English","All Students",SCH,73,4,11,0,89,11
2023,"Halifax County Public Schools","Scottsburg Elementary","Academic Achievement - English","All Students",SCH,65,13,10,0,88,12
2023,"Halifax County Public Schools","Sinai Elementary","Academic Achievement - English","All Students",SCH,51,4,14,0,68,32
2023,"Halifax County Public Schools","South Boston Elementary","Academic Achievement - English","All Students",SCH,59,4,13,0,77,23
2023,"Halifax County Public Schools","Sydnor Jennings Elementary","Academic Achievement - English","All Students",SCH,51,5,20,0,76,24
2023,"Hampton City Public Schools","A.W.E. Bassette Elementary","Academic Achievement - English","All Students",SCH,58,5,12,0,75,25
2023,"Hampton City Public Schools","Aberdeen Elementary","Academic Achievement - English","All Students",SCH,61,4,12,1,77,23
2023,"Hampton City Public Schools","Albert W. Patrick III Elementary","Academic Achievement - English","All Students",SCH,67,6,12,1,86,14
2023,"Hampton City Public Schools","Alfred S. Forrest Elementary","Academic Achievement - English","All Students",SCH,64,4,13,0,81,19
2023,"Hampton City Public Schools","Armstrong Elementary","Academic Achievement - English","All Students",SCH,82,4,5,0,91,9
2023,"Hampton City Public Schools","Barron Elementary","Academic Achievement - English","All Students",SCH,81,4,5,0,89,11
2023,"Hampton City Public Schools","Benjamin Syms Middle","Academic Achievement - English","All Students",SCH,58,5,5,0,68,32
2023,"Hampton City Public Schools","Bethel High","Academic Achievement - English","All Students",SCH,91,0,0,0,91,9
2023,"Hampton City Public Schools","C. Alton Lindsay Middle","Academic Achievement - English","All Students",SCH,54,3,5,0,62,38
2023,"Hampton City Public Schools","Captain John Smith Elementary","Academic Achievement - English","All Students",SCH,61,5,15,0,82,18
2023,"Hampton City Public Schools","Cesar Tarrant Middle","Academic Achievement - English","All Students",SCH,63,3,5,0,72,28
2023,"Hampton City Public Schools","Christopher C. Kraft Elementary ","Academic Achievement - English","All Students",SCH,63,7,13,0,83,17
2023,"Hampton City Public Schools","Francis Asbury Elementary","Academic Achievement - English","All Students",SCH,65,8,11,0,84,16
2023,"Hampton City Public Schools","Francis W. Jones Magnet Middle","Academic Achievement - English","All Students",SCH,78,4,3,0,84,16
2023,"Hampton City Public Schools","George P. Phenix Elementary","Academic Achievement - English","All Students",SCH,75,5,3,0,83,17
2023,"Hampton City Public Schools","Hampton High","Academic Achievement - English","All Students",SCH,83,1,0,0,84,16
2023,"Hampton City Public Schools","Hunter B. Andrews","Academic Achievement - English","All Students",SCH,64,3,7,0,74,26
2023,"Hampton City Public Schools","Jane H. Bryan Elementary","Academic Achievement - English","All Students",SCH,69,8,9,0,85,15
2023,"Hampton City Public Schools","Kecoughtan High","Academic Achievement - English","All Students",SCH,86,0,0,0,86,14
2023,"Hampton City Public Schools","Luther W. Machen Elementary ","Academic Achievement - English","All Students",SCH,59,5,12,0,76,24
2023,"Hampton City Public Schools","Mary S. Peake Elementary","Academic Achievement - English","All Students",SCH,60,11,12,0,83,17
2023,"Hampton City Public Schools","Mary T. Christian Elementary","Academic Achievement - English","All Students",SCH,67,7,16,0,90,10
2023,"Hampton City Public Schools","Mary W. Jackson Elementary","Academic Achievement - English","All Students",SCH,78,1,6,1,85,15
2023,"Hampton City Public Schools","Paul Burbank Elementary","Academic Achievement - English","All Students",SCH,58,5,14,0,77,23
2023,"Hampton City Public Schools","Phillips Elementary","Academic Achievement - English","All Students",SCH,67,4,15,0,86,14
2023,"Hampton City Public Schools","Phoebus High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Hampton City Public Schools","Samuel P. Langley Elementary","Academic Achievement - English","All Students",SCH,76,7,5,3,91,9
2023,"Hampton City Public Schools","Thomas Eaton Middle","Academic Achievement - English","All Students",SCH,64,5,4,0,73,27
2023,"Hampton City Public Schools","William Mason Cooper Elementary","Academic Achievement - English","All Students",SCH,78,4,7,0,90,10
2023,"Hanover County Public Schools","Atlee High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Hanover County Public Schools","Battlefield Park Elementary","Academic Achievement - English","All Students",SCH,68,6,9,1,85,15
2023,"Hanover County Public Schools","Beaverdam Elementary","Academic Achievement - English","All Students",SCH,65,2,11,1,80,20
2023,"Hanover County Public Schools","Bell Creek Middle","Academic Achievement - English","All Students",SCH,71,4,3,0,78,22
2023,"Hanover County Public Schools","Chickahominy Middle","Academic Achievement - English","All Students",SCH,83,1,1,0,86,14
2023,"Hanover County Public Schools","Cold Harbor Elementary","Academic Achievement - English","All Students",SCH,64,5,10,0,79,21
2023,"Hanover County Public Schools","Cool Spring Elementary","Academic Achievement - English","All Students",SCH,84,2,4,0,90,10
2023,"Hanover County Public Schools","Elmont Elementary","Academic Achievement - English","All Students",SCH,65,7,11,4,87,13
2023,"Hanover County Public Schools","Hanover High","Academic Achievement - English","All Students",SCH,95,0,0,0,95,5
2023,"Hanover County Public Schools","Kersey Creek Elementary","Academic Achievement - English","All Students",SCH,79,3,7,0,90,10
2023,"Hanover County Public Schools","Laurel Meadow Elementary","Academic Achievement - English","All Students",SCH,77,2,8,1,87,13
2023,"Hanover County Public Schools","Liberty Middle","Academic Achievement - English","All Students",SCH,68,3,3,1,75,25
2023,"Hanover County Public Schools","Mechanicsville Elementary","Academic Achievement - English","All Students",SCH,72,6,8,1,87,13
2023,"Hanover County Public Schools","Mechanicsville High","Academic Achievement - English","All Students",SCH,90,1,0,1,92,8
2023,"Hanover County Public Schools","Oak Knoll Middle","Academic Achievement - English","All Students",SCH,81,2,1,0,84,16
2023,"Hanover County Public Schools","Patrick Henry High","Academic Achievement - English","All Students",SCH,90,1,0,0,92,8
2023,"Hanover County Public Schools","Pearson's Corner Elementary","Academic Achievement - English","All Students",SCH,89,2,4,0,95,5
2023,"Hanover County Public Schools","Pole Green Elementary","Academic Achievement - English","All Students",SCH,80,6,3,0,90,10
2023,"Hanover County Public Schools","Rural Point Elementary","Academic Achievement - English","All Students",SCH,83,3,5,1,91,9
2023,"Hanover County Public Schools","South Anna Elementary","Academic Achievement - English","All Students",SCH,79,5,6,0,91,9
2023,"Hanover County Public Schools","Washington-Henry Elementary ","Academic Achievement - English","All Students",SCH,79,4,7,0,90,10
2023,"Harrisonburg City Public Schools","Bluestone Elementary","Academic Achievement - English","All Students",SCH,48,7,22,11,87,13
2023,"Harrisonburg City Public Schools","Harrisonburg High","Academic Achievement - English","All Students",SCH,88,0,0,2,90,10
2023,"Harrisonburg City Public Schools","Keister Elementary","Academic Achievement - English","All Students",SCH,55,8,17,13,92,8
2023,"Harrisonburg City Public Schools","Skyline Middle","Academic Achievement - English","All Students",SCH,42,8,9,3,63,37
2023,"Harrisonburg City Public Schools","Smithland Elementary","Academic Achievement - English","All Students",SCH,44,12,19,13,88,12
2023,"Harrisonburg City Public Schools","Spotswood Elementary","Academic Achievement - English","All Students",SCH,41,7,20,17,85,15
2023,"Harrisonburg City Public Schools","Stone Spring Elementary","Academic Achievement - English","All Students",SCH,48,6,18,10,82,18
2023,"Harrisonburg City Public Schools","Thomas Harrison Middle","Academic Achievement - English","All Students",SCH,49,7,8,4,68,32
2023,"Harrisonburg City Public Schools","Waterman Elementary","Academic Achievement - English","All Students",SCH,42,7,21,15,85,15
2023,"Henrico County Public Schools","Anthony P. Mehfoud Elementary","Academic Achievement - English","All Students",SCH,57,7,16,0,80,20
2023,"Henrico County Public Schools","Arthur Ashe Jr. Elementary ","Academic Achievement - English","All Students",SCH,51,8,14,0,72,28
2023,"Henrico County Public Schools","Brookland Middle","Academic Achievement - English","All Students",SCH,44,6,8,5,63,37
2023,"Henrico County Public Schools","Cashell Donahoe Elementary","Academic Achievement - English","All Students",SCH,51,7,19,2,80,20
2023,"Henrico County Public Schools","Chamberlayne Elementary","Academic Achievement - English","All Students",SCH,66,6,13,3,87,13
2023,"Henrico County Public Schools","Charles M. Johnson Elementary","Academic Achievement - English","All Students",SCH,46,7,18,10,81,19
2023,"Henrico County Public Schools","Colonial Trail Elementary","Academic Achievement - English","All Students",SCH,87,3,3,2,93,7
2023,"Henrico County Public Schools","Crestview Elementary","Academic Achievement - English","All Students",SCH,72,9,10,1,92,8
2023,"Henrico County Public Schools","David A. Kaechele Elementary ","Academic Achievement - English","All Students",SCH,91,2,2,0,95,5
2023,"Henrico County Public Schools","Deep Run High","Academic Achievement - English","All Students",SCH,97,0,0,0,97,3
2023,"Henrico County Public Schools","Douglas S. Freeman High","Academic Achievement - English","All Students",SCH,96,0,0,1,97,3
